source,config,base,metric,estimator,kind,tau,m,sigma,R,R_rule,psd,clip_pct,plane_norm,rdoq,n_images,qps,bd_psnr_y,bd_psnr_yuv,bd_ssim,bd_ms_ssim,bd_lpips,bd_dists,bd_psnr_rgb,bd_lpips_alex,bd_wd0,bd_wd2,bd_wd4
vvc_rdo_ms_ssim_mbh8m256_20260904_132717,wms_ssim_mbh8m256_tau0.5_rdoq,wms_ssim_mbh8m256,ms_ssim,hutchblock,block,0.5,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",10.9994628272823,9.658804985285945,-16.048945715569992,-18.470976423843855,-7.1016774788604,-2.4322493418198383,7.588824438576041,-5.746152735324588,,,
vvc_rdo_ms_ssim_mbh8m256_20260904_132717,wms_ssim_mbh8m256_tau1_rdoq,wms_ssim_mbh8m256,ms_ssim,hutchblock,block,1,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",5.63918821147815,4.943292202207288,-13.856220912335273,-15.402483337951258,-6.74670769466703,-3.82532431139493,3.879223280260765,-4.810272969837436,,,
vvc_rdo_ms_ssim_mbh8m256_20260904_132717,wms_ssim_mbh8m256_tau2_rdoq,wms_ssim_mbh8m256,ms_ssim,hutchblock,block,2,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.5279807360877946,2.176718296276263,-10.863380195691798,-11.860937294675415,-5.499632969643026,-3.365348454836102,1.6850368064455783,-4.06803428052174,,,
vvc_rdo_lpips_gnj3_20260905_094405,wlpips_gnj3_tau0.5_rdoq,wlpips_gnj3,lpips,gn,diag,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",4.144074040261964,4.012455313411787,-10.726665825432212,-8.941032520376119,-9.292040832043137,-3.9200508062157233,3.6714469152500224,-7.650131411669848,,,
vvc_rdo_lpips_gnj3_20260906_084444,wlpips_gnj3_tau0.25_rdoq,wlpips_gnj3,lpips,gn,diag,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",8.767959956224987,8.343533984280965,-12.822357692996263,-10.556828067183005,-11.402228753522278,-3.7524910360909174,7.498323291731847,-9.24821234532096,-6.77863210962222,-8.409019626410222,-11.53551449455879
vvc_rdo_lpips_gnj3_20260906_084444,wlpips_gnj3_tau0.5_rdoq,wlpips_gnj3,lpips,gn,diag,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",4.144074040261964,4.012455313411787,-10.726665825432212,-8.941032520376119,-9.292040832043137,-3.9200508062157233,3.6714469152500224,-7.650131411669848,-5.96249518393698,-7.1097282128964565,-9.44706581080945
vvc_rdo_lpips_gnj3_20260906_084444,wlpips_gnj3_tau1_rdoq,wlpips_gnj3,lpips,gn,diag,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.6233730834332512,1.610631005595837,-7.883331177005907,-6.695164098279264,-6.923235092320017,-2.8548042487598355,1.492827498805661,-5.7667359738902775,-4.688563047978822,-5.46724154596573,-7.146228621897353
vvc_rdo_lpips_gnj3_20260906_084444,wlpips_gnj3_tau2_rdoq,wlpips_gnj3,lpips,gn,diag,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.507320139584333,0.47717532316560174,-5.383057744222017,-4.595114163577933,-4.830356280977567,-2.9763407563047237,0.366045340430593,-4.3779411180201455,-3.5941340791700562,-4.128754094135858,-5.371353840774236
vvc_rdo_lpips_gnj3_20260906_084444,wlpips_gnj3_tau3_rdoq,wlpips_gnj3,lpips,gn,diag,3,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.2475798300950932,0.23463237237033815,-4.071827198748479,-3.478863857255586,-3.9627762003144595,-2.510623801841591,0.15400197409169056,-3.200843535005564,-2.7783202759820065,-3.1912281470674704,-4.141869039589879
vvc_rdo_lpips_gnj3_20260906_084444,wlpips_gnj3_tau4_rdoq,wlpips_gnj3,lpips,gn,diag,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.11953591276072373,0.12154670111446293,-3.3624466613209383,-2.926772596979484,-3.166581171173488,-1.8203608323434335,0.0975869162805551,-2.6358837985782206,-2.182738390479507,-2.4964846978806787,-3.190252940176753
vvc_rdo_lpips_gnj3_20260906_084444,wlpips_gnj3_tau6_rdoq,wlpips_gnj3,lpips,gn,diag,6,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.05051002161824599,0.05668265747001781,-2.507994686157175,-2.1344663573704437,-2.2181089704868606,-1.164940809268028,0.04408245320131713,-1.9561547175663188,-1.70224672088598,-1.9513855001471196,-2.5345239328537765
vvc_rdo_dists_dgnj3_20260906_103248,wdists_dgnj3_tau0.25_rdoq,wdists_dgnj3,dists,gn,diag,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",18.23430636287515,17.280454523203364,14.226439179959172,13.258901448870128,6.836201465232691,-10.705993976858286,15.781018439378542,13.773760546386915,5.557766576325991,4.943473710699165,6.674594526943072
vvc_rdo_dists_dgnj3_20260906_103248,wdists_dgnj3_tau0.5_rdoq,wdists_dgnj3,dists,gn,diag,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",9.889857978354081,9.372704032553706,6.838630336417949,6.444520845919617,2.925309506259381,-11.631014966579153,8.614336435579078,7.382167744411852,1.874920265536329,1.4431116623303444,2.6487199329118436
vvc_rdo_dists_dgnj3_20260906_103248,wdists_dgnj3_tau1_rdoq,wdists_dgnj3,dists,gn,diag,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",4.99090335490451,4.684399571604309,2.8807724672144417,2.6436641720838914,0.36049931442504907,-10.17219476068657,4.197419086320454,3.041493424083933,-0.46419250117266425,-0.8193726564781855,-0.06012038581120301
vvc_rdo_dists_dgnj3_20260906_103248,wdists_dgnj3_tau2_rdoq,wdists_dgnj3,dists,gn,diag,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.394101815230142,2.1636595689908584,1.1610104997106536,0.9200533136594498,-0.8245002559521986,-8.913259888138233,1.7898753525148592,0.6893585578058771,-1.501551493357013,-1.8014676150097582,-1.5147706109223495
vvc_rdo_dists_dgnj3_20260906_103248,wdists_dgnj3_tau3_rdoq,wdists_dgnj3,dists,gn,diag,3,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.4754199750838526,1.2893798590187717,0.45766075207399054,0.2537121094214519,-1.1192127663583316,-7.826094389117792,0.9749158977658544,0.12314969329259344,-1.6189634816770442,-1.8772987814593707,-1.71755835466681
vvc_rdo_dists_dgnj3_20260906_103248,wdists_dgnj3_tau4_rdoq,wdists_dgnj3,dists,gn,diag,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.035859776619369,0.8630393237239834,0.1808306947752867,0.05160302706752099,-1.1501606114317682,-6.841194057049294,0.5578250599441378,-0.16335247366203035,-1.6166932787914465,-1.8479638811508021,-1.7133955431335128
vvc_rdo_dists_dgnj3_20260906_103248,wdists_dgnj3_tau6_rdoq,wdists_dgnj3,dists,gn,diag,6,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.6211612051370099,0.4981129404816662,0.03765880524475851,-0.08820511748525162,-1.2127407171489313,-6.105783796517699,0.30025042986880685,-0.543433887735717,-1.4589037963732474,-1.6487605918683548,-1.6130552532505174
vvc_rdo_wd_gn_20260906_142421,wwd_gn_tau0.25_rdoq,wwd_gn,wd,gn,diag,0.25,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",5.286422643032421,4.495650546121785,-9.798079201244844,-8.401744988477764,-10.742837702051112,-10.703891642191628,3.073771034797154,-6.8531254219654345,-10.141996997236754,-11.715712445361596,-13.877610082180468
vvc_rdo_wd_gn_20260906_142421,wwd_gn_tau0.5_rdoq,wwd_gn,wd,gn,diag,0.5,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.8584831973899383,2.3397205687130476,-8.109302443380814,-6.968035391675691,-9.219052813994262,-9.066398837950105,1.380339938416481,-6.037304509538928,-8.368456534747791,-9.568980050897439,-11.273290817581426
vvc_rdo_wd_gn_20260906_142421,wwd_gn_tau1_rdoq,wwd_gn,wd,gn,diag,1,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.2258535178331105,0.9480465642131803,-5.9813644858090145,-5.230678018381889,-6.913823444858476,-6.449582859777252,0.43264778030410084,-4.410721250200398,-6.182839145514557,-7.006931767168332,-8.205069371799302
vvc_rdo_wd_gn_20260906_142421,wwd_gn_tau2_rdoq,wwd_gn,wd,gn,diag,2,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.40914720796491144,0.27873213639167116,-4.111126154249605,-3.5598128945020946,-4.35686486492007,-4.606654646441354,0.03425347541042475,-2.782393388652904,-4.118776868276563,-4.645595572808285,-5.447319700289218
vvc_rdo_wd_gn_20260906_142421,wwd_gn_tau3_rdoq,wwd_gn,wd,gn,diag,3,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.19239613827577348,0.07268563217979011,-3.1395866086627264,-2.7392697894774662,-3.43486325250374,-3.937332106016186,-0.15638403792494573,-2.4918597483413785,-3.3154096611590056,-3.734450747657062,-4.423602884949533
vvc_rdo_wd_gn_20260906_142421,wwd_gn_tau4_rdoq,wwd_gn,wd,gn,diag,4,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.1239068812336518,0.042609197243503406,-2.57461014175168,-2.2440080033975907,-2.8430922993382324,-3.217593842695271,-0.10509494946038672,-1.9536622261549443,-2.7145869950069463,-3.058864523229742,-3.605509723790505
vvc_rdo_wd_gn_20260906_142421,wwd_gn_tau6_rdoq,wwd_gn,wd,gn,diag,6,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.06822014361229738,0.006072530267762592,-1.8252572059689383,-1.5689938365248597,-1.8517069389734608,-2.4398689933872095,-0.11090552183718506,-1.4020493469867803,-1.9693463938200118,-2.2266924477694197,-2.6777059314142253
vvc_rdo_wd_gn_20260906_211726,wwd_gn_tau0.125_rdoq,wwd_gn,wd,gn,diag,0.125,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",8.34086578827602,7.228841698545774,-10.98106791973548,-9.439908363426904,-12.462370314849627,-11.14902489048641,5.293116976286588,-8.21755852095911,-11.473201964369423,-13.39606220851008,-15.831947930702333
vvc_rdo_wd_gnb8_20260907_000325,wwd_gnb8_tau0.25_rdoq,wwd_gnb8,wd,gnblock,block,0.25,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",25.68765825744121,22.700900514541903,-2.958253986932984,-2.0418512307946366,-13.245888715253153,-14.91034955316492,17.120801042208907,-9.554007270451812,-13.723639824468497,-17.90022071805058,-22.929520122336275
vvc_rdo_wd_gnb8_20260907_000325,wwd_gnb8_tau0.5_rdoq,wwd_gnb8,wd,gnblock,block,0.5,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",17.941047733452564,15.571675023554187,-4.178030753384764,-3.2905395622215785,-13.555880917797992,-15.916468778041098,11.056239396207417,-10.762962015091631,-14.17451166235881,-17.78771669356654,-22.49362291323152
vvc_rdo_wd_gnb8_20260907_000325,wwd_gnb8_tau1_rdoq,wwd_gnb8,wd,gnblock,block,1,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",11.36071645743246,9.563876867891311,-4.797169782239162,-4.166842207333578,-13.071142991560956,-16.007554737840028,6.108186390588699,-10.601023522758174,-13.519387125382565,-16.464412705942564,-20.551548480289892
vvc_rdo_wd_gnb8_20260907_000325,wwd_gnb8_tau2_rdoq,wwd_gnb8,wd,gnblock,block,2,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",6.502758228823365,5.197020402365614,-4.905808873170391,-4.377134531907327,-11.9595227436904,-14.585466217550502,2.658135496436292,-9.65912211070903,-11.977461164300886,-14.266998943429096,-17.73104844034293
vvc_rdo_wd_gnb8_20260907_000325,wwd_gnb8_tau3_rdoq,wwd_gnb8,wd,gnblock,block,3,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",4.483689846324852,3.449592122733564,-4.664502746870271,-4.2885457859145895,-10.906915351287159,-13.168910186603613,1.455615009751196,-8.941616628486502,-10.735776435483848,-12.654467666138629,-15.687918908085626
vvc_rdo_wd_gnb8_20260907_000325,wwd_gnb8_tau4_rdoq,wwd_gnb8,wd,gnblock,block,4,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",3.3097511080926503,2.449512592412834,-4.624418438481424,-4.21863823502328,-9.895617770243648,-11.721441956140106,0.7834716842479712,-8.151599594282342,-9.657830544682556,-11.3257548749515,-14.101163316406835
vvc_rdo_wd_gnb8_20260907_000325,wwd_gnb8_tau6_rdoq,wwd_gnb8,wd,gnblock,block,6,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.12381455915181,1.4792160312576794,-4.076189468911405,-3.6694644851925564,-8.484657745789626,-10.294372210666479,0.21713298684438256,-6.67560916478033,-8.089489363972481,-9.414129895062807,-11.686960617840745
vvc_rdo_dists_dgn_20260905_073051,wdists_dgn_tau0.25_rdoq,wdists_dgn,dists,gn,diag,0.25,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",22.69815564004018,21.38148777851922,16.867503114422586,16.6686700804978,8.385624384947912,-10.786597263566307,19.24114815195296,16.54671100897553,7.278738145527032,6.274609080292197,7.1044393068216705
vvc_rdo_dists_dgn_20260905_073051,wdists_dgn_tau0.5_rdoq,wdists_dgn,dists,gn,diag,0.5,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",12.019744234981909,11.35374617417947,7.33197723036255,7.673025266839332,3.4838818728250307,-10.843965498568314,10.338493419931204,9.364752928574692,2.857920063462302,2.2356247676045418,2.7921311360879186
vvc_rdo_dists_dgn_20260905_073051,wdists_dgn_tau1_rdoq,wdists_dgn,dists,gn,diag,1,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",6.041587722772991,5.692958378072343,2.870135835899608,3.14163320322735,0.3988247858262938,-10.344281472253131,5.146526873301859,4.126058530185404,0.010160724003553648,-0.4804689310133851,-0.33854035315806225
vvc_rdo_dists_dgn_20260905_073051,wdists_dgn_tau2_rdoq,wdists_dgn,dists,gn,diag,2,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.9993887191387163,2.7339398414782443,1.064652209113252,1.1188437864203904,-0.9562670635396637,-8.67534233185061,2.3265210460033288,1.509759629428199,-1.1581452682544517,-1.5343745691032205,-1.550316126962121
vvc_rdo_dists_dgn_20260905_073051,wdists_dgn_tau3_rdoq,wdists_dgn,dists,gn,diag,3,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.9245333981561688,1.717763255412886,0.41797075106491616,0.4736761162246282,-1.0918533467125833,-7.96013732205985,1.3859073933679014,0.33883461796986825,-1.3835236380124758,-1.6959119154058442,-1.7529557219561005
vvc_rdo_dists_dgn_20260905_073051,wdists_dgn_tau4_rdoq,wdists_dgn,dists,gn,diag,4,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.343499918065121,1.1708685631846867,0.15986207706916447,0.10733381873828667,-1.4297604591456834,-6.539082955585958,0.8703101448460667,-0.03947486588190552,-1.4541776556951571,-1.7347002766523147,-1.8564221406718098
vvc_rdo_dists_dgn_20260905_073051,wdists_dgn_tau6_rdoq,wdists_dgn,dists,gn,diag,6,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.802164562704848,0.682418324772711,-0.06824682994089198,-0.059598389589634225,-1.220003612667534,-5.705571722385213,0.4942861494021992,-0.5392958482014233,-1.2864760325180806,-1.5204323879000485,-1.6618827415410422
vvc_rdo_dists_dgnb8_20260905_092717,wdists_dgnb8_tau0.25_rdoq,wdists_dgnb8,dists,gnblock,block,0.25,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",39.404850336400536,36.51590852008248,34.12208791935283,32.94112945657113,11.836673296897251,-12.455106147854641,31.455872486157904,18.058900496597605,13.062991754102638,10.775656730213607,8.413961389731453
vvc_rdo_dists_dgnb8_20260905_092717,wdists_dgnb8_tau0.5_rdoq,wdists_dgnb8,dists,gnblock,block,0.5,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",23.9255633104647,22.147431406032794,19.941874196436608,19.473334924717935,5.512078409478419,-13.398908074820286,18.98597877652145,10.2535859278451,6.758403648425822,5.144394403040983,3.1868790785667067
vvc_rdo_dists_dgnb8_20260905_092717,wdists_dgnb8_tau1_rdoq,wdists_dgnb8,dists,gnblock,block,1,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",14.563724095188883,13.35792363754223,11.993485234063419,11.65187285243448,0.6845212748273871,-14.726190594014506,11.17435858541441,3.732918116328843,2.2023538599294548,0.9124861343425438,-0.9347716285387899
vvc_rdo_dists_dgnb8_20260905_092717,wdists_dgnb8_tau2_rdoq,wdists_dgnb8,dists,gnblock,block,2,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",8.858528499639482,7.964431373613007,7.366459726594017,7.004124237045009,-1.7188220069261089,-14.741556148200758,6.305855061921609,0.21175182520727187,-0.26083305118526584,-1.2871226215525582,-2.954267467338788
vvc_rdo_dists_dgnb8_20260905_092717,wdists_dgnb8_tau3_rdoq,wdists_dgnb8,dists,gnblock,block,3,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",6.529141322629502,5.787226519168743,5.172601393617238,4.921047377741792,-2.710416206107898,-13.806342603363339,4.399913713526011,-0.8631196857276316,-1.234206804186487,-2.130296111456351,-3.63017951836796
vvc_rdo_dists_dgnb8_20260905_092717,wdists_dgnb8_tau4_rdoq,wdists_dgnb8,dists,gnblock,block,4,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",5.229000898929169,4.600029238694444,4.244035413742419,3.9843724607330446,-2.6328373920330654,-13.452398277732923,3.4296803070576556,-1.2173687644289357,-1.4002682804230033,-2.173463962643235,-3.5026654337568934
vvc_rdo_dists_dgnb8_20260905_092717,wdists_dgnb8_tau6_rdoq,wdists_dgnb8,dists,gnblock,block,6,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",3.7494891720703265,3.2382262251154352,2.8151970422134,2.634704679665619,-2.928297379481855,-12.116091521046252,2.2848459567424695,-1.448537015922592,-1.8411007939510717,-2.5141430203660304,-3.7241977066682312
vvc_rdo_dists_dgnb8j3_20260905_102904,wdists_dgnb8j3_tau2_rdoq,wdists_dgnb8j3,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",6.838153591961555,5.87320993067453,3.918089300454971,3.706108887919877,-4.810903593752776,-16.764973432827272,4.130856894792611,-2.3896242353231045,-4.402382492584061,-5.62185693667265,-6.630119595125258
vvc_rdo_dists_dgnb8j3s1_20260904_101602,wdists_dgnb8j3s1_tau2_rdoq,wdists_dgnb8j3s1,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",6.732324744189498,5.766924899876632,3.935907226116111,5.043148597032011,-4.448051602818578,-16.438408478497493,4.034711151130282,-2.3918956315310633,-4.292004092366867,-5.461023999099957,-6.356425055130106
vvc_rdo_dists_dhb8m256_20260904_033656,wdists_dhb8m256_tau2_rdoq,wdists_dhb8m256,dists,hutchblock,block,2,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",251.45615203093575,226.8526932405493,130.11741128485335,131.36348698610885,74.60551032880896,95.17442866245322,220.9429492664794,97.60872536600466,126.03464867543111,122.54932697580216,108.01439052385527
vvc_rdo_lpips_bh8_20260905_100222,wlpips_bh8_tau1_rdoq,wlpips_bh8,lpips,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",4.516040319036155,3.6816093235489675,-5.614498750314357,-4.986732885785179,-13.507938048931903,-10.493594179002173,2.0942296592483056,-12.799308889299772,-8.950922625986829,-10.565600971412696,-13.78324180540848
vvc_rdo_lpips_bh8s1_20260904_073351,wlpips_bh8s1_tau1_rdoq,wlpips_bh8s1,lpips,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",4.461052187045563,3.646811714671829,-5.489992953300515,-4.97318421880442,-13.685804167370032,-10.54354661195705,2.088830383470564,-12.959370757301452,-8.943355095464518,-10.551283342010839,-13.737867526230824
vvc_rdo_lpips_gn_20260905_054937,wlpips_gn_tau0.25_rdoq,wlpips_gn,lpips,gn,diag,0.25,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",12.149429315355823,11.230502495540135,-9.845973416139792,-7.257358878721416,-10.945459472806595,-2.7177405250748055,9.493556632742175,-7.178403130026889,-5.9642079934132255,-7.973239730468722,-11.795257009220355
vvc_rdo_lpips_gn_20260905_054937,wlpips_gn_tau0.5_rdoq,wlpips_gn,lpips,gn,diag,0.5,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",5.942412701137065,5.5405622926251965,-8.916461037335315,-6.74388176884338,-8.494809065472806,-2.512320116178008,4.7596477963094355,-5.4746161099681805,-5.097398183803695,-6.427171364897892,-9.118441598773284
vvc_rdo_lpips_gn_20260905_054937,wlpips_gn_tau1_rdoq,wlpips_gn,lpips,gn,diag,1,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.358368790483555,2.213813719621117,-6.951306209383978,-5.488847288192692,-6.583258180586121,-2.7010016857213905,1.9042650829105334,-4.648028234528801,-4.299407826028315,-5.173804675068825,-7.150861623769302
vvc_rdo_lpips_gn_20260905_054937,wlpips_gn_tau2_rdoq,wlpips_gn,lpips,gn,diag,2,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.7838159038216931,0.7154457122665075,-4.785078630480982,-3.8927836846834043,-4.70825509394155,-2.968408802613841,0.5458580806693707,-3.509798282949335,-3.266697732363529,-3.82918961463155,-5.125951199932422
vvc_rdo_lpips_gn_20260905_054937,wlpips_gn_tau3_rdoq,wlpips_gn,lpips,gn,diag,3,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.39837733046517254,0.3667996031200873,-3.6409395046021267,-2.9883205596315663,-3.723554156902537,-2.433224607660982,0.28134140682062464,-2.683838062445288,-2.566087907153948,-2.988074546900363,-4.030072509791515
vvc_rdo_lpips_gn_20260905_054937,wlpips_gn_tau4_rdoq,wlpips_gn,lpips,gn,diag,4,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.19810739721132045,0.16881864502530744,-3.058438499027119,-2.4769450068781693,-2.9740061433816294,-1.7468276259070576,0.06695257782489139,-2.338436642081062,-2.2432532289825184,-2.5969473012395654,-3.3933496081739385
vvc_rdo_lpips_gn_20260905_054937,wlpips_gn_tau6_rdoq,wlpips_gn,lpips,gn,diag,6,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.08137238877491774,0.06278233029463019,-2.3235585759981845,-1.9369716801566952,-2.211779903625545,-1.5419969962597762,0.004083557096347852,-1.5339186248938539,-1.6530242681812723,-1.9160933301440657,-2.5160561165684747
vvc_rdo_lpips_gnb8_20260904_134648,wlpips_gnb8_tau0.25_rdoq,wlpips_gnb8,lpips,gnblock,block,0.25,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",26.078515108529643,23.671733406084797,6.261952957005962,6.586062118442044,-11.512595354781212,-6.486680790895782,19.26845409575098,-9.800309828066542,-2.0623646569872696,-5.1298789824500055,-11.326844580227961
vvc_rdo_lpips_gnb8_20260904_134648,wlpips_gnb8_tau0.5_rdoq,wlpips_gnb8,lpips,gnblock,block,0.5,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",14.704345048109507,13.26288674313591,2.2972752143279878,2.521465980877301,-10.965952030332277,-6.690448679240258,10.572993998907585,-9.886847581538456,-3.635332974823213,-5.806907606569766,-10.73171379484389
vvc_rdo_lpips_gnb8_20260904_134648,wlpips_gnb8_tau1_rdoq,wlpips_gnb8,lpips,gnblock,block,1,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",7.785054718769711,6.9213736665452075,0.39599082633792015,0.5057816875905794,-10.321556619841013,-8.228434402969826,5.272140414405847,-9.30169009006576,-4.347988694123896,-5.890996301742843,-9.744834631653855
vvc_rdo_lpips_gnb8_20260904_134648,wlpips_gnb8_tau2_rdoq,wlpips_gnb8,lpips,gnblock,block,2,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",3.7296147707473004,3.226038870413196,-0.41864475403900436,-0.528522430499168,-8.562209355242219,-6.815600922558839,2.199447032920195,-7.673180498344283,-4.0880787314035105,-5.157650290136804,-8.007198466140752
vvc_rdo_lpips_gnb8_20260904_134648,wlpips_gnb8_tau3_rdoq,wlpips_gnb8,lpips,gnblock,block,3,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.3600640041044665,1.9700225046950965,-0.7519832471597798,-0.8998623071370492,-7.435144332344532,-6.229035054910057,1.2071294190383988,-6.604260845036556,-3.852378341076321,-4.701990401020676,-7.061049725199079
vvc_rdo_lpips_gnb8_20260904_134648,wlpips_gnb8_tau4_rdoq,wlpips_gnb8,lpips,gnblock,block,4,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.6814098272495024,1.3464325961436152,-0.9182224789831697,-0.9962186045410949,-6.54729181395972,-6.086246816714225,0.6530545473844042,-5.95899151683425,-3.5357743692469596,-4.264760516764589,-6.259606421190994
vvc_rdo_lpips_gnb8_20260904_134648,wlpips_gnb8_tau6_rdoq,wlpips_gnb8,lpips,gnblock,block,6,256,0.0,1,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.0149918659319155,0.792360940574043,-0.9170916805673923,-0.9559264525565894,-5.025397483682489,-4.352313494221886,0.3278440804065387,-4.800401352951078,-2.8494657304120756,-3.388359771694136,-4.865671436080741
